"user_id","ltv"
user0069685,10.77
user0057644,11.25
user0103001,11.14
user0068355,22.11
user0062763,10.97
user0063485,12.38
user0043302,12.52
user0061578,20.86
user0105158,25.66
user0077082,34.59
user0057903,42.95
user0093277,13.33
user0014746,11.61
user0062777,445.94
user0026852,10.39
user0094977,24.13
user0041498,10.22
user0022133,82.83
user0013413,22.00
user0077735,22.37
user0106199,271.00
user0024441,21.33
user0097773,10.55
user0065056,123.40
user0103588,15.23
user0069679,10.81
user0021450,48.46
user0019499,11.72
user0058559,12.66
user0100685,12.76
user0069106,387.45
user0066137,10.58
user0058776,22.60
user0028424,11.53
user0008120,53.14
user0054189,10.94
user0094654,10.81
user0104538,11.02
user0089653,12.28
user0102769,10.18
user0010728,10.67
user0048443,103.02
user0018234,13.14
user0010136,11.94
user0090831,10.82
user0102014,28.16
user0059021,71.76
user0048591,12.41
user0040240,11.47
user0091913,48.39
user0076619,11.16
user0095835,20.76
user0009630,26.74
user0035308,282.55
user0005992,22.16
user0040284,350.07
user0032563,25.71
user0039787,11.06
user0101477,57.41
user0100287,10.74
user0005118,14.37
user0036844,570.74
user0027653,39.21
user0070347,32.35
user0061910,67.13
user0023227,62.79
user0035878,59.75
user0075380,24.43
user0049689,35.30
user0058836,125.61
user0054695,10.81
user0013125,21.32
user0018125,53.54
user0051194,11.29
user0104769,10.49
user0092736,153.88
user0107166,94.62
user0022353,22.51
user0024999,21.78
user0081964,11.33
user0019915,10.04
user0070111,34.92
user0111735,12.83
user0061176,37.88
user0100358,404.56
user0058407,100.22
user0056847,33.58
user0051849,192.17
user0071713,36.34
user0111163,31.53
user0004744,10.71
user0105106,32.13
user0025741,12.53
user0061832,23.58
user0110369,435.48
user0003039,12.27
user0066977,11.12
user0053494,10.67
user0110824,22.29
user0032774,22.04
user0018272,13.31
user0054716,54.32
user0045931,13.57
user0095778,21.41
user0109116,24.57
user0057711,43.62
user0112856,10.57
user0061512,43.05
user0074671,65.27
user0017673,36.81
user0050965,58.00
user0114536,66.22
user0072997,24.73
user0013874,12.09
user0101413,196.22
user0079716,42.28
user0106185,22.45
user0106582,22.20
user0032961,10.88
user0033455,10.46
user0093365,301.15
user0044136,10.78
user0080639,21.82
user0115838,78.71
user0070330,23.54
user0058918,12.03
user0068574,412.72
user0089416,11.65
user0078068,32.95
user0114169,25.47
user0072104,10.92
user0083131,22.96
user0110764,242.43
user0038970,22.46
user0056144,13.92
user0004117,11.93
user0024688,10.74
user0051391,21.72
user0035676,22.46
user0089793,10.34
user0050823,32.12
user0097869,69.43
user0076604,11.55
user0010159,21.86
user0054649,22.06
user0039777,11.16
user0004760,12.57
user0008878,13
user0032957,40.43
user0104220,13.33
user0011169,12.59
user0042769,124.21
user0022382,10.88
user0109124,10.76
user0109814,23.69
user0003671,10.13
user0007835,77.24
user0107611,13.57
user0036776,97.19
user0029726,78.27
user0068636,102.14
user0118175,55.52
user0065292,58.76
user0032756,12.45
user0087656,12.89
user0109446,22.49
user0092339,247.64
user0008191,14.76
user0047680,56.01
user0013749,10.04
user0095454,10.03
user0096203,367.68
user0121127,336.69
user0040292,22.90
user0088625,21.87
user0078896,10.74
user0076433,10.77
user0079597,38.70
user0119780,36.15
user0031510,48.72
user0076172,36.28
user0023334,32.68
user0065849,21.81
user0084457,12.16
user0101028,20.02
user0092534,18.65
user0004332,22.36
user0094708,10.74
user0120777,21.73
user0120735,80.09
user0061769,47.33
user0042476,90.78
user0052592,11.05
user0109207,42.50
user0088601,315.36
user0109513,16.33
user0066018,57.48
user0050175,10.05
user0073938,10.78
user0027375,11.3
user0074536,11.88
user0085267,10.74
user0000232,51.35
user0008786,23.12
user0031980,13.09
user0054229,12.31
user0001662,346.71
user0110945,10.18
user0083916,11.23
user0073371,57.85
user0060709,78.04
user0034268,44.95
user0093623,29.79
user0068744,55.19
user0047018,124.22
user0089479,104.05
user0005519,10.83
user0044230,102.76
user0026203,21.48
user0043183,34.73
user0033419,22.25
user0043022,152.57
user0024990,10.81
user0016719,12.27
user0050125,11.37
user0063593,21.52
user0089649,10.86
user0109903,11.02
user0113366,35.47
user0043163,11.44
user0043581,15.27
user0008757,11.16
user0010483,10.67
user0023688,10.18
user0036993,399.49
user0006734,105.89
user0012938,39.31
user0003503,83.21
user0004950,11.02
user0109563,249.79
user0052894,12.09
user0063833,76.34
user0016929,12.7
user0096522,63.51
user0008117,11.2
user0081024,10.54
user0049082,340.54
user0037966,10.69
user0072163,13.06
user0115282,22.12
user0064710,24.41
user0035819,22.75
user0042047,42.50
user0101526,10.13
user0093225,12.28
user0073628,34.60
user0001420,21.27
user0035803,135.66
user0039483,61.92
user0058874,11.47
user0113574,10.2
user0050698,10.01
user0092648,14.55
user0035345,154.77
user0086866,10.68
user0082417,20.61
user0115636,22.82
user0112928,24.70
user0022163,11.1
user0079425,10.64
user0096866,23.57
user0035444,11.12
user0001425,11.35
user0009724,21.70
user0093935,22.96
user0074540,11.2
user0074060,11.86
user0063702,53.99
user0080735,40.08
user0103978,66.67
user0110487,32.74
user0064296,13.79
user0056283,10.04
user0065025,23.08
user0070252,10.19
user0020955,89.61
user0062386,41.55
user0089559,21.77
user0061097,35.71
user0094526,12.56
user0101905,21.02
user0004553,17.4
user0062371,10.44
user0071570,23.39
user0044649,34.27
user0048951,72.55
user0058759,40.42
user0012899,26.68
user0089033,10.01
user0071114,117.96
user0106753,12.32
user0064891,20.40
user0018274,19.73
user0092363,24.70
user0071699,10.43
user0022676,10.84
user0098204,33.00
user0026781,10.54
user0080026,39.57
user0002766,104.72
user0003410,10.8
user0010909,11.65
user0058730,197.05
user0015352,20.18
user0121404,10.92
user0078583,97.49
user0064572,25.81
user0102619,11.55
user0074416,10.99
user0062392,14.26
user0059332,10.04
user0040925,21.01
user0075938,82.62
user0051958,12.42
user0023608,11.09
user0063711,10.9
user0015548,10.25
user0057742,10.77
user0040433,20.50
user0063924,11.58
user0037875,70.36
user0031849,10.76
user0003407,11.67
user0062085,28.24
user0000205,22.59
user0097408,69.83
user0089526,10.74
user0055926,23.48
user0116242,12.31
user0032648,72.52
user0034918,22.38
user0082740,11.14
user0073167,89.40
user0002382,162.98
user0072615,35.66
user0077255,162.58
user0042832,10.9
user0046146,39.35
user0105477,220.97
user0059643,61.10
user0047012,10.71
user0066190,11.16
user0115809,22.67
user0006705,66.19
user0047677,10.7
user0065562,120.81
user0112822,11.4
user0070587,11.12
user0059582,69.85
user0100922,11.02
user0063546,437.18
user0040371,15.72
user0065540,10.53
user0081715,106.81
user0026649,307.96
user0064596,11.61
user0091729,10.81
user0000329,49.23
user0116939,10.3
user0002516,387.12
user0066706,11.23
user0100368,167.74
user0019067,10.9
user0050815,263.62
user0005108,11.16
user0051686,22.19
user0103581,10.78
user0056921,11.65
user0076815,12.17
user0093487,21.62
user0066453,21.26
user0014463,11.16
user0077837,11.2
user0109813,10.5
user0036123,12.04
user0092364,20.96
user0070390,56.56
user0108420,13.7
user0081847,10.56
user0049388,22.49
user0049624,11.35
user0063841,1644.50
user0081317,21.37
user0093519,157.7
user0046764,10.29
user0097551,11.8
user0061515,11.2
user0108616,10.81
user0059178,23.52
user0008961,262.62
user0095182,24.37
user0065728,10.95
user0001019,28
user0007198,10.08
user0079634,69.64
user0091298,59.49
user0014885,49.04
user0015779,20.75
user0017050,22.95
user0026293,96.78
user0069675,211.02
user0047478,11.42
user0077178,12.14
user0096965,10.46
user0021222,13.12
user0065994,22.83
user0114984,11.16
user0102863,10.1
user0112832,11.37
user0068434,23.20
user0037072,10.97
user0109666,11.61
user0021628,18.17
user0082797,12.94
user0119411,54.15
user0066715,10.28
user0090349,419.03
user0102405,365.03
user0039966,53.52
user0042830,143.59
user0089340,10.45
user0112823,31.71
user0000929,22.27
user0093664,20.78
user0088043,11.06
user0092365,11.41
user0082603,159.58
user0108241,119.90
user0027434,21.76
user0001526,10.45
user0014652,11.8
user0108342,12.24
user0051181,11.03
user0063981,130.43
user0102158,59.34
user0031263,55.82
user0082791,12.04
user0104724,11.16
user0040222,13.46
user0010061,11.42
user0025171,120.63
user0063581,1040.85
user0043294,10.27
user0116062,55.53
user0092466,27.18
user0030577,31.76
user0047506,46.29
user0073090,11.32
user0053334,50.24
user0042703,12.14
user0021216,14.06
user0086773,35.15
user0118555,20.21
user0071423,34.01
user0047424,11.3
user0064408,11.3
user0005812,11.12
user0042805,12.31
user0091950,137.70
user0064455,653.79
user0083517,133.40
user0027982,49.43
user0043503,10.76
user0093841,32.89
user0023868,73.44
user0051052,23.73
user0024583,11.16
user0000488,29.22
user0098704,18.54
user0084449,12.59
user0002171,10.89
user0089836,10.21
user0026296,11.16
user0103462,12.52
user0001299,110.30
user0010327,162.57
user0091153,35.52
user0064605,10.43
user0055164,91.67
user0063316,111.74
user0091376,455.36
user0028871,10.98
user0090080,10.7
user0028671,22.61
user0059007,134.16
user0009263,11.36
user0073528,11.83
user0101225,11.63
user0013024,10.98
user0019698,310.04
user0096688,12.38
user0078911,11.16
user0065463,10.81
user0015307,10.95
user0054284,12.44
user0017377,10.75
user0106412,260.93
user0096748,22.06
user0009420,10.9
user0006748,21.41
user0064998,14.69
user0041948,32.69
user0035914,204.21
user0061108,23.87
user0055075,11.09
user0063245,22.63
user0035404,211.05
user0037547,30.06
user0073900,25.82
user0040898,10.87
user0032540,31.89
user0017659,56.44
user0116506,294.92
user0060999,166.80
user0100156,11.12
user0012860,10.74
user0098679,12.17
user0108604,11.33
user0035985,409.33
user0114332,95.59
user0120439,35.50
user0089199,21.31
user0116325,10.81
user0063335,21.96
user0082484,10.84
user0084552,62.84
user0029382,48.96
user0004860,12.28
user0072873,35.87
user0025547,10.95
user0103146,342.22
user0069021,297.74
user0075747,10.23
user0110358,10.04
user0060642,21.58
user0056221,12.63
user0056382,12.71
user0041186,95.35
user0010731,12.28
user0114189,41.97
user0111100,11.47
user0014396,11.26
user0062978,10.28
user0009162,20.03
user0035615,14.89
user0064896,10.07
user0064565,10.13
user0110721,13.09
user0032531,47.92
user0102821,10.93
user0116503,60.36
user0042676,15.52
user0003547,213.94
user0064915,30.62
user0086311,11.16
user0031832,14.55
user0069330,63.66
user0041265,101.23
user0084785,28.82
user0084496,13.95
user0003086,11.12
user0108839,22.39
user0075606,14.52
user0026918,11.2
user0116342,11.3
user0090836,133.93
user0012965,23.96
user0063074,10.01
user0020317,22.03
user0065224,21.96
user0024873,10.07
user0040655,25.12
user0055947,21.22
user0007695,15.11
user0024436,11.65
user0001101,910.45
user0090802,21.51
user0006056,12.88
user0037288,11.6
user0093563,12.9
user0109775,1005.21
user0098011,39.41
user0085004,12.71
user0117691,169.40
user0037790,153.79
user0081962,11.59
user0094671,12.07
user0104775,10.9
user0027173,13.51
user0025944,10.65
user0032100,64.26
user0034339,27.97
user0012302,10.92
user0012081,53.41
user0073265,21.66
user0057956,46.17
user0057367,13.57
user0005945,215.81
user0004505,10.77
user0087886,558.38
user0000727,10.79
user0034724,241.86
user0097176,11.16
user0041740,505.94
user0009222,66.09
user0004833,13.04
user0011364,43.35
user0073960,21.48
user0117130,22.61
user0040884,10.91
user0099067,66.01
user0096001,99.54
user0032997,27.83
user0102581,11.69
user0087946,12.94
user0019975,10.09
user0102094,11.38
user0047365,10.91
user0001654,11.85
user0002393,20.45
user0078802,10.14
user0021101,10.67
user0001009,10.77
user0016947,27.39
user0056122,10.17
user0078932,10.08
user0073974,11.16
user0013992,34.45
user0089064,26.33
user0054809,11.55
user0119352,10.03
user0017029,11.25
user0112024,41.87
user0027421,22.43
user0112991,23.41
user0075980,11.61
user0080061,11.47
user0063373,11.98
user0017363,11.16
user0064768,21.62
user0105451,30.85
user0059439,12.14
user0032378,10.24
user0011252,22.24
user0090551,10.74
user0055472,15.36
user0054196,10.81
user0004572,82.52
user0015924,12.65
user0041112,172.61
user0093583,10.95
user0109135,24.09
user0036495,21.95
user0082398,79.25
user0017469,45.97
user0077882,14.54
user0014090,35.32
user0067891,10.25
user0103699,21.64
user0014063,10.89
user0058663,338.19
user0066246,11.27
user0059449,10.01
user0037102,11.65
user0041546,12.58
user0114008,38.85
user0047040,58.39
user0006000,29.84
user0005586,10.21
user0103786,387.51
user0103628,20.05
user0117230,10.77
user0025182,37.20
user0069880,11.12
user0023580,45.47
user0099403,320.51
user0091350,12.87
user0085874,10.86
user0106942,81.73
user0093465,817.86
user0100902,11.02
user0086384,12.39
user0065676,11.2
user0065324,25.50
user0117363,21.84
user0098252,20.11
user0060962,24.14
user0064654,92.87
user0093006,12.94
user0115617,35.36
user0121025,721.68
user0115471,15.7
user0071367,11.65
user0092481,32.00
user0060757,24.69
user0083611,107.45
user0037677,10.95
user0110032,11.19
user0104445,47.47
user0033155,10.67
user0079889,56.11
user0005777,46.96
user0062841,10.3
user0119418,10.95
user0025389,11.34
user0074394,37.42
user0024587,21.01
user0060865,22.86
user0096999,12.45
user0029835,106.36
user0044290,29.41
user0074506,10.9
user0071975,11.2
user0040238,121.48
user0081883,86.49
user0110830,188.09
user0112803,54.22
user0026063,10.04
user0072352,64.20
user0011429,23.99
user0071092,20.03
user0038423,278.33
user0052873,157.97
user0055715,307.5
user0050149,23.86
user0073359,11.02
user0081157,11.99
user0008410,10.78
user0110643,10.95
user0021917,10.79
user0089116,24.49
user0087457,11.54
user0040794,237.37
user0004424,11.51
user0072336,60.05
user0116131,25.57
user0046727,39.64
user0048911,92.75
user0010411,12.07
user0014060,39.09
user0039693,11.24
user0067119,10.03
user0042221,114.40
user0029084,14.94
user0106555,13.99
user0055043,24.40
user0064286,316.83
user0042766,32.16
user0018776,921.79
user0086434,22.36
user0100049,11.26
user0093706,10.95
user0057833,10.35
user0018231,11.25
user0042304,11.02
user0074332,10.01
user0045178,1093.53
user0098432,20.88
user0096433,10.39
user0078236,12.94
user0047492,10.78
user0004964,13.13
user0112981,102.68
user0118343,11.85
user0009629,66.24
user0063959,35.38
user0011174,11.6
user0074349,11.27
user0038730,21.96
user0054712,596.88
user0057098,11.4
user0038745,10.04
user0109639,78.32
user0054662,11.16
user0029914,49.74
user0017883,13.5
user0050523,12.85
user0087106,262.38
user0095368,330.09
user0101110,23.57
user0036119,177.41
user0003863,34.77
user0066935,10.02
user0087495,151.74
user0090856,20.52
user0028569,69.93
user0002471,39.09
user0118230,10.01
user0030748,24.87
user0009149,25.65
user0045728,297.92
user0115248,12.47
user0086040,50.16
user0120022,143.27
user0057109,10.56
user0042644,10.03
user0040000,23.56
user0012360,13.4
user0090310,10.18
user0028872,32.39
user0012001,10.29
user0045995,140.09
user0011116,10.31
user0007046,329.26
user0095284,90.22
user0039725,10.9
user0030030,47.71
user0083478,11.12
user0002023,11.38
user0069398,28.72
user0036658,23.61
user0064678,922.55
user0018171,11.2
user0007242,11.37
user0089612,27.14
user0038712,123.16
user0027005,388.75
user0079415,10.1
user0102836,11.13
user0045588,30.96
user0032436,30.05
user0116634,12.6
user0048744,10.04
user0090453,174.97
user0052366,94.53
user0026445,10.84
user0015876,11.68
user0014403,11.23
user0049553,38.12
user0057888,10.45
user0012742,141.15
user0085651,269.00
user0104802,10.32
user0010472,62.11
user0027621,11.02
user0056418,29.00
user0075902,25.06
user0114896,17.42
user0043510,44.04
user0004047,1198.96
user0025483,31.13
user0071536,22.21
user0052101,333.86
user0090484,12.77
user0087698,10.66
user0064007,11.2
user0105524,10.53
user0074599,10.91
user0078517,33.51
user0029429,140.65
user0113085,10.74
user0050182,23.99
user0110725,20.97
user0057654,10.6
user0096451,115.59
user0057995,224.74
user0001989,11.25
user0115320,362.50
user0082391,10.65
user0108623,10.81
user0022900,34.46
user0032291,14.52
user0020035,10.95
user0003806,11.16
user0042446,10.35
user0026864,23.83
user0085914,14.34
user0021976,103.43
user0095442,21.60
user0000084,10.32
user0020310,43.14
user0086845,10.18
user0006880,11.16
user0113486,30.51
user0098879,11.29
user0071293,35.29
user0105988,13.54
user0020227,65.01
user0003702,12.14
user0060955,170.12
user0112480,11.65
user0001335,12.56
user0105242,150.01
user0095128,368.16
user0094892,22.43
user0008333,1264.23
user0115881,10.21
user0057187,12.53
user0048961,22.38
user0017297,58.52
user0009822,41.97
user0073737,41.18
user0005261,43.98
user0062619,32.78
user0023995,43.09
user0118221,21.25
user0068419,10.99
user0017822,63.67
user0025901,10.16
user0008541,17.89
user0074953,10.98
user0029294,10.67
user0080244,65.42
user0029782,11.27
user0022723,50.21
user0105689,22.15
user0099377,11.09
user0083130,10.7
user0028320,95.69
user0032383,12.28
user0042883,129.63
user0050517,284.91
user0102979,10.03
user0067832,11.2
user0018373,11.02
user0020290,11.33
user0114599,10.01
user0007997,12.76
user0100452,25.98
user0111026,80.40
user0043479,317.32
user0074033,99.99
user0009558,12.87
user0067969,11.14
user0033051,222.78
user0056111,16.02
user0101701,10.8
user0027000,16.33
user0083241,13.26
user0018068,11.12
user0091745,21.90
user0028553,21.62
user0092005,118.43
user0057745,11.54
user0078307,10.53
user0074924,20.81
user0067522,10.36
user0059111,55.43
user0005590,77.23
user0056162,25.60
user0026161,11.33
user0066536,437.73
user0013264,263.41
user0112295,11.4
user0006887,12.24
user0004212,10.75
user0044962,10.07
user0093228,11.25
user0080550,173.57
user0100965,10.8
user0071758,10.23
user0051324,12.12
user0065072,55.49
user0115528,61.87
user0049581,21.03
user0051056,12.12
user0062077,10.89
user0088719,15.17
user0074457,71.35
user0086414,22.00
user0120361,11.02
user0050130,20.96
user0096976,10.68
user0006543,21.86
user0119020,133.41
user0067770,11.09
user0065163,78.92
user0108849,197.36
user0017901,10.76
user0009837,11.72
user0008091,10.13
user0035642,10.95
user0068516,40.14
user0093660,12.52
user0063110,22.33
user0048024,10.74
user0043650,1080.70
user0071370,27.07
user0053958,22.11
user0054547,10.7
user0083499,420.26
user0005257,484.18
user0089876,10.27
user0093963,10.04
user0047380,32.68
user0118118,11.72
user0029246,10.54
user0118764,11.15
user0075970,393.97
user0078908,158.72
user0110298,11.72
user0115426,69.41
user0045129,10.31
user0051380,336.54
user0081641,22.12
user0023802,16.19
user0073142,44.19
user0098410,21.44
user0056560,10.37
user0116861,216.77
user0031202,46.93
user0002335,11.28
user0043100,13.57
user0072370,290.79
user0046588,318.71
user0045454,11.2
user0050353,33.57
user0043209,10.15
user0071921,23.74
user0041391,38.84
user0120304,21.07
user0038715,39.54
user0083563,113.17
user0003418,56.35
user0067309,11.68
user0040852,10.84
user0054414,794.02
user0013852,154.55
user0045412,21.17
user0097277,267.05
user0065126,11.47
user0074471,10.77
user0036439,12.21
user0012955,10.88
user0039508,10.21
user0097279,10.03
user0045260,11.55
user0059649,45.07
user0001292,226.77
user0092505,12.78
user0106968,75.64
user0085886,91.68
user0062904,32.54
user0112358,10.56
user0066422,25.47
user0064669,12.53
user0058585,21.34
user0064119,56.09
user0084893,22.50
user0040065,10.24
user0055998,14.21
user0106982,10.36
user0001762,132.33
user0112800,44.71
user0086239,92.92
user0113854,370.92
user0091555,10.01
user0007248,10.11
user0076629,10.99
user0115804,92.97
user0036303,10.67
user0108577,86.80
user0061447,69.91
user0093507,34.32
user0015499,11.81
user0109209,12.76
user0103505,11.71
user0117349,16.66
user0099011,11.22
user0015947,1275.13
user0004169,10.57
user0038419,528.74
user0106063,10.18
user0012179,25.63
user0112139,81.07
user0112974,13.85
user0041142,11.2
user0075213,250.40
user0032155,12.39
user0015444,10.46
user0080900,194.09
user0120750,11.54
user0090162,10.78
user0088453,31.53
user0003142,11.59
user0028971,32.44
user0113882,11.02
user0111955,35.23
user0072693,42.93
user0018650,21.69
user0062671,71.22
user0071753,22.41
user0029975,21.72
user0051680,15.83
user0011932,81.65
user0054103,13.55
user0067834,10.78
user0042191,150.41
user0041169,14.99
user0116904,11.12
user0108509,52.85
user0033614,71.86
user0117013,29.49
user0087786,10.55
user0105298,11.31
user0033452,11.7
user0028202,30.16
user0058484,10.75
user0047220,12.36
user0086184,13.63
user0095358,18.96
user0058155,34.66
user0104686,25.75
user0018559,21.80
user0111819,25.71
user0026607,10.44
user0038850,44.92
user0040587,12.38
user0028311,15.38
user0050901,18.33
user0001316,23.61
user0008022,13.01
user0083341,157.90
user0084501,11.72
user0121343,17.31
user0001429,202.38
user0029637,32.37
user0069704,183.04
user0117603,10.84
user0098448,21.19
user0018966,65.16
user0090295,21.11
user0038312,11.86
user0028339,10.81
user0119168,170.43
user0027733,572.56
user0035831,64.05
user0086618,96.47
user0031577,10.67
user0080476,34.38
user0015031,10.71
user0117997,11.16
user0110330,250.32
user0071781,65.16
user0068453,12.35
user0047659,50.00
user0028434,10.29
user0016304,112.26
user0029572,100.79
user0109981,11.67
user0073909,10.81
user0039133,45.82
user0066231,73.02
user0037277,11.27
user0021472,21.70
user0008141,22.29
user0051900,11.63
user0100050,440.80
user0044514,10.12
user0091583,11.18
user0116707,286.88
user0053508,10.86
user0032323,114.10
user0109088,21.02
user0097518,43.75
user0024088,11.67
user0103557,12.31
user0117964,10.74
user0027091,20.47
user0071120,23.44
user0047225,11.7
user0074337,42.85
user0121242,10.74
user0114396,10.47
user0079512,33.31
user0029534,64.31
user0102391,10.81
user0091425,25.51
user0003482,302.38
user0049657,32.25
user0074859,125.54
user0004085,11.59
user0047626,826.82
user0101567,159.63
user0025420,10.9
user0012956,11.83
user0069767,12.73
user0054807,635.36
user0037345,12.57
user0030049,350.00
user0036497,10.07
user0114473,13.1
user0108276,24.96
user0032988,10.04
user0077013,22.35
user0034610,14.25
user0073137,78.51
user0011022,11.2
user0071282,12.97
user0069688,15.43
user0016381,31.18
user0069316,24.05
user0019899,61.75
user0030922,30.17
user0107726,10.78
user0026131,249.50
user0120140,32.09
user0019281,36.35
user0049727,24.13
user0091208,22.64
user0000155,10.17
user0093999,21.86
user0076684,11.83
user0012273,21.16
user0032787,77.97
user0024766,60.08
user0013256,45.35
user0032663,10.01
user0078820,11.93
user0106410,10.92
user0111427,12.04
user0041840,132.36
user0121538,10.16
user0120667,32.15
user0078890,350.74
user0013374,349.57
user0074797,22.36
user0116782,10.64
user0085568,12.7
user0026548,42.20
user0078031,35.37
user0007301,13.72
user0113585,22.10
user0059403,223.12
user0047131,66.77
user0105898,10.49
user0104208,93.20
user0056399,10.53
user0094105,858.93
user0002139,12.05
user0079276,408.47
user0108237,23.17
user0077829,32.37
user0112116,30.49
user0044364,11.02
user0021576,12.31
user0098139,22.58
user0106115,11.37
user0020565,11.67
user0075786,10.98
user0098517,569.09
user0020070,11.23
user0017736,23.24
user0076543,68.39
user0011641,11.16
user0018710,21.61
user0088377,42.49
user0098169,10.07
user0073952,22.14
user0104053,21.62
user0039334,65.89
user0033589,15.12
user0067980,10.04
user0008917,25.29
user0093628,10.81
user0120569,11.16
user0000248,14.03
user0018959,86.76
user0095994,25.99
user0112674,88.42
user0087548,69.92
user0025743,10.77
user0026536,10.6
user0036622,21.62
user0114749,21.99
user0044272,188.19
user0113638,42.45
user0086653,11.05
user0039606,26.62
user0042591,11.16
user0104721,45.68
user0066311,10.8
user0059675,11.09
user0006583,32.60
user0074084,101.83
user0057033,22.57
user0014320,22.12
user0039826,80.19
user0049617,10.15
user0097134,66.34
user0109439,33.08
user0050778,256.17
user0114996,27.55
user0004985,13.05
user0023842,132.62
user0101192,12.88
user0028900,22.25
user0023034,36.98
user0099754,21.96
user0001728,167.68
user0112960,13.71
user0016276,10.33
user0031465,22.31
user0012106,36.86
user0096731,24.91
user0065282,10.95
user0008560,10.25
user0097726,11.23
user0023365,24.32
user0083216,10.89
user0021520,13.02
user0064394,22.46
user0042307,11.55
user0071548,46.99
user0037611,148.70
user0008785,13.85
user0051211,12.39
user0029797,14.12
user0053116,11.21
user0058598,10.81
user0077543,24.48
user0091097,69.19
user0030732,10.77
user0000813,66.95
user0107665,11.46
user0031834,10.74
user0086276,31.97
user0018637,33.69
user0034538,39.17
user0047041,10.37
user0116408,55.75
user0100026,22.31
user0039218,11.28
user0076142,26.30
user0006264,138.62
user0115832,11.8
user0062363,11.12
user0117809,10.04
user0092393,21.54
user0075547,11.45
user0027744,11.16
user0052490,11.2
user0070074,10.92
user0052529,11.12
user0117140,507.95
user0077146,11.12
user0116080,11
user0017372,10.83
user0075102,167.57
user0013074,767.75
user0077804,49.15
user0088567,97.13
user0054335,10.58
user0027482,11.28
user0031224,11.34
user0053763,22.52
user0107522,21.66
user0099643,12.56
user0037932,33.71
user0035190,11.2
user0061471,23.12
user0112046,32.49
user0086246,21.96
user0051027,11.02
user0064684,76.18
user0096815,20.02
user0035044,10.98
user0021020,32.93
user0053707,12.52
user0048384,26.08
user0045774,623.06
user0117811,30.03
user0028317,39.62
user0031488,25.38
user0061855,24.28
user0033089,123.20
user0021232,33.27
user0021571,10.74
user0076989,14.48
user0082404,117.40
user0097901,196.40
user0029549,11.05
user0024571,11.54
user0119101,238.78
user0112552,30.21
user0043981,10.99
user0064546,149.56
user0090037,10.21
user0078545,68.68
user0010053,10.53
user0038731,10.04
user0040361,12.04
user0045798,22.12
user0090929,13.39
user0084409,10.88
user0003095,11.66
user0019947,10.04
user0056530,35.45
user0106331,12.14
user0033422,11.67
user0050903,14.07
user0044950,292.55
user0078197,66.55
user0019342,14.54
user0023084,441.60
user0087877,11.79
user0097132,47.04
user0016102,113.18
user0050155,20.39
user0092218,11.1
user0016361,10.9
user0008070,20.39
user0091931,41.99
user0099259,12.31
user0001217,259.54
user0110018,19.13
user0032094,33.51
user0105022,36.54
user0047211,11.16
user0116610,23.08
user0054209,23.39
user0048611,13.27
user0016788,132.19
user0118149,155.23
user0016920,11.16
user0103817,33.61
user0113698,21.69
user0054056,34.55
user0056852,11.38
user0001755,45.86
user0085499,12.12
user0111213,10.71
user0002413,32.85
user0017007,42.60
user0048049,10.14
user0096601,21.51
user0019854,607.90
user0083543,120.33
user0047063,33.98
user0087401,10.04
user0112068,10.17
user0044745,11.16
user0032252,12.56
user0004697,72.56
user0024413,11.16
user0049775,58.83
user0013838,36.72
user0059175,30.72
user0114590,36.14
user0103245,210.5
user0054722,725.72
user0067838,11.8
user0098601,63.20
user0076365,973.61
user0012587,11.23
user0004897,300.51
user0077887,699.05
user0034461,12.87
user0095473,22.50
user0009500,42.52
user0021681,12.61
user0002062,22.5
user0015360,10.92
user0011539,91.17
user0062990,144.81
user0020082,221.05
user0042362,22.19
user0101000,10.97
user0096964,10.88
user0043194,66.45
user0042421,11.16
user0120934,41.50
user0085084,27.39
user0039109,135.33
user0091135,366.27
user0096766,11.16
user0104678,21.34
user0120244,24.66
user0029555,291.48
user0062101,21.86
user0096978,54.83
user0103480,10.83
user0118575,474.69
user0044306,23.36
user0074168,105.35
user0041232,10.2
user0095908,24.93
user0034282,21.9
user0015469,23.12
user0057658,10.44
user0118713,10.83
user0120943,10.53
user0058131,530.57
user0081533,10.52
user0081784,54.23
user0098766,12.61
user0005986,10.12
user0059815,13.8
user0041826,73.47
user0035073,10.04
user0044058,11.49
user0061604,41.14
user0006807,10.25
user0098429,10.33
user0075942,10.9
user0064034,10.78
user0010005,11.82
user0022460,25.89
user0075015,65.70
user0059411,801.36
user0049610,26.44
user0027030,11.12
user0031130,63.24
user0025281,10.18
user0018052,20.97
user0020203,80.24
user0060605,10.25
user0050165,44.47
user0055764,66.35
user0013761,11.42
user0012121,43.69
user0092121,16.21
user0005885,68.96
user0088632,11.06
user0112515,21.21
user0107747,213.45
user0043654,55.42
user0088018,40.06
user0000326,33.85
user0065551,10.61
user0096544,30.71
user0040688,19.55
user0014433,343.09
user0075371,72.02
user0041325,20.92
user0028061,43.03
user0050143,11.72
user0064585,10.42
user0096863,21.51
user0082705,10.9
user0109747,12.31
user0009212,10.81
user0071690,10.79
user0020145,10.07
user0043171,24.53
user0011619,20.57
user0069483,185.36
user0012990,10.77
user0091014,11.2
user0106105,79.42
user0064088,12.21
user0079777,45.22
user0040720,78.92
user0043551,23.57
